Start	Destination	Distance_mi	Fare_USD
Ballston-MU	Cleveland Park	6.61	3.45
Ballston-MU	College Park-U of Md	13.84	6.00
Ballston-MU	Columbia Heights	6.69	3.50
Ballston-MU	Congress Heights	8.79	4.30
Ballston-MU	Court House	1.53	2.00
Ballston-MU	Crystal City	5.01	2.80
Ballston-MU	Deanwood	11.00	5.20
Ballston-MU	Downtown Largo	15.85	6.00
Ballston-MU	Dunn Loring-Merrifield	6.55	3.40
Ballston-MU	Dupont Circle	5.42	2.95
Ballston-MU	East Falls Church	2.43	2.00
Ballston-MU	Eastern Market	7.12	3.65
Ballston-MU	Eisenhower Avenue	8.64	4.25
Ballston-MU	Farragut North	5.16	2.85
Ballston-MU	Farragut West	4.31	2.50
Ballston-MU	Federal Center SW	6.04	3.20
Ballston-MU	Federal Triangle	5.14	2.85
Ballston-MU	Foggy Bottom-GWU	3.80	2.30
Ballston-MU	Forest Glen	12.71	5.90
Ballston-MU	Fort Totten	9.07	4.45
Ballston-MU	Franconia-Springfield	13.19	6.00
Ballston-MU	Friendship Heights	8.29	4.10
Ballston-MU	Gallery Pl-Chinatown	5.30	2.90
Ballston-MU	Georgia Ave-Petworth	7.54	3.80
Ballston-MU	Glenmont	15.84	6.00
Ballston-MU	Greenbelt	16.11	6.00
Ballston-MU	Greensboro	7.80	3.90
Ballston-MU	Grosvenor-Strathmore	13.12	6.00
Ballston-MU	Herndon	16.50	6.00
Ballston-MU	Huntington	9.08	4.45
Ballston-MU	Hyattsville Crossing	11.98	5.60
Ballston-MU	Innovation Center	18.22	6.00
Ballston-MU	Judiciary Square	5.63	3.05
Ballston-MU	King St-Old Town	8.21	4.10
Ballston-MU	L'Enfant Plaza	5.71	3.10
Ballston-MU	Landover	13.85	6.00
Ballston-MU	Loudoun Gateway	22.22	6.00
Ballston-MU	McLean	6.58	3.45
Ballston-MU	McPherson Square	4.68	2.65
Ballston-MU	Medical Center	10.93	5.15
Ballston-MU	Metro Center	5.02	2.80
Ballston-MU	Minnesota Ave	10.20	4.90
Ballston-MU	Morgan Boulevard	14.52	6.00
Ballston-MU	Mt Vernon Sq 7th St-Convention Center	5.69	3.10
Ballston-MU	Navy Yard-Ballpark	6.86	3.55
Ballston-MU	Naylor Road	10.71	5.10
Ballston-MU	New Carrollton	15.23	6.00
Ballston-MU	NoMa-Gallaudet U	6.73	3.50
Ballston-MU	North Bethesda	14.45	6.00
Ballston-MU	Pentagon	4.11	2.45
Ballston-MU	Pentagon City	4.36	2.55
Ballston-MU	Potomac Ave	7.71	3.90
Ballston-MU	Potomac Yard	6.68	3.45
Ballston-MU	Reston Town Center	15.19	6.00
Ballston-MU	Rhode Island Ave-Brentwood	7.62	3.85
Ballston-MU	Rockville	17.30	6.00
Ballston-MU	Ronald Reagan Washington National Airport	5.51	3.00
Ballston-MU	Rosslyn	2.55	2.00
Ballston-MU	Shady Grove	19.93	6.00
Ballston-MU	Shaw-Howard U	6.01	3.20
Ballston-MU	Silver Spring	11.35	5.35
Ballston-MU	Smithsonian	5.29	2.90
Ballston-MU	Southern Avenue	9.71	4.70
Ballston-MU	Spring Hill	8.45	4.20
Ballston-MU	Stadium-Armory	8.30	4.10
Ballston-MU	Suitland	12.11	5.65
Ballston-MU	Takoma	10.33	4.95
Ballston-MU	Tenleytown-AU	7.60	3.85
Ballston-MU	Twinbrook	15.50	6.00
Ballston-MU	Tysons	7.11	3.65
Ballston-MU	U Street/African-Amer Civil War Memorial/Cardozo	6.17	3.25
Ballston-MU	Union Station	6.21	3.30
Ballston-MU	Van Dorn Street	10.06	4.80
Ballston-MU	Van Ness-UDC	7.08	3.65
Ballston-MU	Vienna/Fairfax-GMU	9.02	4.40
Ballston-MU	Virginia Square-GMU	0.56	2.00
Ballston-MU	Washington Dulles International Airport	20.06	6.00
Ballston-MU	Waterfront	6.23	3.30
Ballston-MU	West Falls Church	4.43	2.55
Ballston-MU	West Hyattsville	10.86	5.15
Ballston-MU	Wheaton	14.18	6.00
Ballston-MU	Wiehle-Reston East	14.07	6.00
Ballston-MU	Woodley Park-Zoo/Adams Morgan	6.12	3.25
Benning Road	Addison Road-Seat Pleasant	2.44	2.00
Benning Road	Anacostia	5.76	3.10
Benning Road	Archives-Navy Memorial-Penn Quarter	5.17	2.85
Benning Road	Arlington Cemetery	7.84	3.95
Benning Road	Ashburn	34.40	6.00
Benning Road	Ballston-MU	10.61	5.05
Benning Road	Bethesda	12.20	5.70
Benning Road	Braddock Road	10.36	4.95
Benning Road	Branch Ave	9.67	4.65
Benning Road	Brookland-CUA	7.01	3.60
Benning Road	Capitol Heights	1.46	2.00
Benning Road	Capitol South	4.00	2.40
Benning Road	Cheverly	4.41	2.55
Benning Road	Clarendon	9.61	4.65
Benning Road	Cleveland Park	8.39	4.15
Benning Road	College Park-U of Md	11.18	5.25
Benning Road	Columbia Heights	7.14	3.65
Benning Road	Congress Heights	6.66	3.45
Benning Road	Court House	9.13	4.45
Benning Road	Crystal City	7.71	3.90
Benning Road	Deanwood	3.37	2.15
Benning Road	Downtown Largo	5.24	2.90
Benning Road	Dunn Loring-Merrifield	17.16	6.00
Benning Road	Dupont Circle	6.79	3.50
Benning Road	East Falls Church	13.03	6.00
Benning Road	Eastern Market	3.50	2.20
Benning Road	Eisenhower Avenue	11.71	5.50
Benning Road	Farragut North	6.38	3.35
Benning Road	Farragut West	6.42	3.35
Benning Road	Federal Center SW	4.58	2.65
Benning Road	Federal Triangle	5.50	3.00
Benning Road	Foggy Bottom-GWU	6.94	3.60
Benning Road	Forest Glen	13.17	6.00
Benning Road	Fort Totten	8.28	4.10
Benning Road	Franconia-Springfield	17.83	6.00
Benning Road	Friendship Heights	10.69	5.10
Benning Road	Gallery Pl-Chinatown	5.36	2.95
Benning Road	Georgia Ave-Petworth	7.55	3.80
Benning Road	Glenmont	16.39	6.00
Benning Road	Greenbelt	13.59	6.00
Benning Road	Greensboro	18.21	6.00
Benning Road	Grosvenor-Strathmore	15.14	6.00
Benning Road	Herndon	26.90	6.00
Benning Road	Huntington	12.21	5.70
Benning Road	Hyattsville Crossing	9.78	4.70
Benning Road	Innovation Center	28.61	6.00
Benning Road	Judiciary Square	5.41	2.95
Benning Road	King St-Old Town	11.01	5.20
Benning Road	L'Enfant Plaza	4.91	2.75
Benning Road	Landover	6.21	3.30
Benning Road	Loudoun Gateway	32.51	6.00
Benning Road	McLean	16.89	6.00
Benning Road	McPherson Square	6.04	3.20
Benning Road	Medical Center	13.12	6.00
Benning Road	Metro Center	5.66	3.05
Benning Road	Minnesota Ave	2.68	2.00
Benning Road	Morgan Boulevard	3.91	2.35
Benning Road	Mt Vernon Sq 7th St-Convention Center	5.70	3.10
Benning Road	Navy Yard-Ballpark	5.24	2.90
Benning Road	Naylor Road	7.21	3.70
Benning Road	New Carrollton	7.65	3.85
Benning Road	NoMa-Gallaudet U	5.78	3.10
Benning Road	North Bethesda	16.47	6.00
Benning Road	Pentagon	7.01	3.60
Benning Road	Pentagon City	7.53	3.80
Benning Road	Potomac Ave	2.94	2.00
Benning Road	Potomac Yard	9.09	4.45
Benning Road	Reston Town Center	25.56	6.00
Benning Road	Rhode Island Ave-Brentwood	6.35	3.35
Benning Road	Rockville	19.55	6.00
Benning Road	Ronald Reagan Washington National Airport	7.88	3.95
Benning Road	Rosslyn	8.15	4.05
Benning Road	Shady Grove	22.16	6.00
Benning Road	Shaw-Howard U	6.00	3.20
Benning Road	Silver Spring	11.55	5.40
Benning Road	Smithsonian	5.32	2.95
Benning Road	Southern Avenue	7.11	3.65
Benning Road	Spring Hill	18.80	6.00
Benning Road	Stadium-Armory	2.32	2.00
Benning Road	Suitland	8.08	4.05
Benning Road	Takoma	10.14	4.85
Benning Road	Tenleytown-AU	10.00	4.80
Benning Road	Twinbrook	17.54	6.00
Benning Road	Tysons	17.50	6.00
Benning Road	U Street/African-Amer Civil War Memorial/Cardozo	6.42	3.35
Benning Road	Union Station	5.49	3.00
Benning Road	Van Dorn Street	14.56	6.00
Benning Road	Van Ness-UDC	8.95	4.40
Benning Road	Vienna/Fairfax-GMU	19.63	6.00
Benning Road	Virginia Square-GMU	10.05	4.80
Benning Road	Washington Dulles International Airport	30.49	6.00
Benning Road	Waterfront	5.23	2.90
Benning Road	West Falls Church	14.94	6.00
Benning Road	West Hyattsville	8.91	4.35
Benning Road	Wheaton	14.74	6.00
Benning Road	Wiehle-Reston East	24.44	6.00
Benning Road	Woodley Park-Zoo/Adams Morgan	7.78	3.90
Bethesda	Addison Road-Seat Pleasant	14.51	6.00
Bethesda	Anacostia	10.52	5.00
Bethesda	Archives-Navy Memorial-Penn Quarter	7.70	3.90
Bethesda	Arlington Cemetery	9.03	4.40
Bethesda	Ashburn	30.22	6.00
Bethesda	Ballston-MU	9.90	4.75
Bethesda	Benning Road	12.20	5.70
Bethesda	Braddock Road	13.87	6.00
Bethesda	Branch Ave	16.28	6.00
Bethesda	Brookland-CUA	8.86	4.35
Bethesda	Capitol Heights	13.56	6.00
Bethesda	Capitol South	8.90	4.35
Bethesda	Cheverly	13.05	6.00
Bethesda	Clarendon	9.19	4.50
Bethesda	Cleveland Park	4.04	2.40
Bethesda	College Park-U of Md	13.37	6.00
Bethesda	Columbia Heights	7.60	3.85
Bethesda	Congress Heights	11.78	5.50
Bethesda	Court House	8.83	4.35
Bethesda	Crystal City	10.61	5.05
Bethesda	Deanwood	12.17	5.65
Bethesda	Downtown Largo	16.93	6.00
Bethesda	Dunn Loring-Merrifield	14.84	6.00
Bethesda	Dupont Circle	5.94	3.20
Bethesda	East Falls Church	11.39	5.35
Bethesda	Eastern Market	9.32	4.55
Bethesda	Eisenhower Avenue	14.96	6.00
Bethesda	Farragut North	6.45	3.40
Bethesda	Farragut West	7.30	3.70
Bethesda	Federal Center SW	8.45	4.20
Bethesda	Federal Triangle	7.42	3.75
Bethesda	Foggy Bottom-GWU	7.48	3.80
Bethesda	Forest Glen	10.56	5.00
Bethesda	Fort Totten	8.98	4.40
Bethesda	Franconia-Springfield	19.69	6.00
Bethesda	Friendship Heights	1.72	2.00
Bethesda	Gallery Pl-Chinatown	7.36	3.75
Bethesda	Georgia Ave-Petworth	7.98	4.00
Bethesda	Glenmont	13.41	6.00
Bethesda	Greenbelt	15.14	6.00
Bethesda	Greensboro	15.00	6.00
Bethesda	Grosvenor-Strathmore	3.27	2.10
Bethesda	Herndon	23.08	6.00
Bethesda	Huntington	15.43	6.00
Bethesda	Hyattsville Crossing	11.68	5.45
Bethesda	Innovation Center	24.72	6.00
Bethesda	Judiciary Square	7.70	3.90
Bethesda	King St-Old Town	14.42	6.00
Bethesda	L'Enfant Plaza	8.21	4.10
Bethesda	Landover	14.39	6.00
Bethesda	Loudoun Gateway	28.39	6.00
Bethesda	McLean	13.71	6.00
Bethesda	McPherson Square	7.20	3.70
Bethesda	Medical Center	1.05	2.00
Bethesda	Metro Center	7.14	3.65
Bethesda	Minnesota Ave	11.64	5.45
Bethesda	Morgan Boulevard	15.77	6.00
Bethesda	Mt Vernon Sq 7th St-Convention Center	7.42	3.75
Bethesda	Navy Yard-Ballpark	9.39	4.55
Bethesda	Naylor Road	13.27	6.00
Bethesda	New Carrollton	15.49	6.00
Bethesda	NoMa-Gallaudet U	8.30	4.10
Bethesda	North Bethesda	4.65	2.65
Bethesda	Pentagon	9.54	4.60
Bethesda	Pentagon City	10.06	4.80
Bethesda	Potomac Ave	9.90	4.75
Bethesda	Potomac Yard	12.56	5.80
Bethesda	Reston Town Center	21.74	6.00
Bethesda	Rhode Island Ave-Brentwood	8.65	4.25
Bethesda	Rockville	7.66	3.85
Bethesda	Ronald Reagan Washington National Airport	11.08	5.25
Bethesda	Rosslyn	8.13	4.05
Bethesda	Shady Grove	10.32	4.95
Bethesda	Shaw-Howard U	7.47	3.80
Bethesda	Silver Spring	9.69	4.70
Bethesda	Smithsonian	7.77	3.90
Bethesda	Southern Avenue	12.64	5.85
Bethesda	Spring Hill	15.41	6.00
Bethesda	Stadium-Armory	10.25	4.90
Bethesda	Suitland	14.58	6.00
Bethesda	Takoma	9.31	4.50
Bethesda	Tenleytown-AU	2.50	2.00
Bethesda	Twinbrook	5.73	3.10
Bethesda	Tysons	14.35	6.00
Bethesda	U Street/African-Amer Civil War Memorial/Cardozo	7.52	3.80
Bethesda	Union Station	8.13	4.05
Bethesda	Van Dorn Street	16.60	6.00
Bethesda	Van Ness-UDC	3.41	2.15
Bethesda	Vienna/Fairfax-GMU	17.15	6.00
Bethesda	Virginia Square-GMU	9.55	4.60
Bethesda	Washington Dulles International Airport	26.66	6.00
Bethesda	Waterfront	8.92	4.35
Bethesda	West Falls Church	12.50	5.80
Bethesda	West Hyattsville	10.78	5.10
Bethesda	Wheaton	11.82	5.55
Bethesda	Wiehle-Reston East	20.68	6.00
Bethesda	Woodley Park-Zoo/Adams Morgan	4.75	2.70
Braddock Road	Addison Road-Seat Pleasant	12.49	5.80
Braddock Road	Anacostia	7.24	3.70
Braddock Road	Archives-Navy Memorial-Penn Quarter	6.77	3.50
Braddock Road	Arlington Cemetery	5.58	3.05
Braddock Road	Ashburn	31.54	6.00
Braddock Road	Ballston-MU	7.77	3.90
Braddock Road	Benning Road	10.36	4.95
Braddock Road	Bethesda	13.87	6.00
Braddock Road	Branch Ave	12.17	5.65
Braddock Road	Brookland-CUA	10.31	4.90
Braddock Road	Capitol Heights	11.64	5.45
Braddock Road	Capitol South	6.86	3.55
Braddock Road	Cheverly	12.20	5.70
Braddock Road	Clarendon	7.15	3.65
Braddock Road	Cleveland Park	9.99	4.80
Braddock Road	College Park-U of Md	15.73	6.00
Braddock Road	Columbia Heights	9.25	4.50
Braddock Road	Congress Heights	7.65	3.85
Braddock Road	Court House	6.92	3.55
Braddock Road	Crystal City	3.31	2.10
Braddock Road	Deanwood	11.06	5.20
Braddock Road	Downtown Largo	15.34	6.00
Braddock Road	Dunn Loring-Merrifield	13.66	6.00
Braddock Road	Dupont Circle	8.18	4.05
Braddock Road	East Falls Church	9.89	4.75
Braddock Road	Eastern Market	7.23	3.70
Braddock Road	Eisenhower Avenue	1.35	2.00
Braddock Road	Farragut North	7.71	3.90
Braddock Road	Farragut West	7.56	3.80
Braddock Road	Federal Center SW	6.45	3.40
Braddock Road	Federal Triangle	6.91	3.55
Braddock Road	Foggy Bottom-GWU	7.26	3.70
Braddock Road	Forest Glen	15.97	6.00
Braddock Road	Fort Totten	11.48	5.40
Braddock Road	Franconia-Springfield	7.51	3.80
Braddock Road	Friendship Heights	12.16	5.65
Braddock Road	Gallery Pl-Chinatown	7.12	3.65
Braddock Road	Georgia Ave-Petworth	10.08	4.85
Braddock Road	Glenmont	19.27	6.00
Braddock Road	Greenbelt	18.17	6.00
Braddock Road	Greensboro	15.31	6.00
Braddock Road	Grosvenor-Strathmore	17.14	6.00
Braddock Road	Herndon	23.84	6.00
Braddock Road	Huntington	1.85	2.00
Braddock Road	Hyattsville Crossing	13.99	6.00
Braddock Road	Innovation Center	25.54	6.00
Braddock Road	Judiciary Square	7.28	3.70
Braddock Road	King St-Old Town	0.65	2.00
Braddock Road	L'Enfant Plaza	6.23	3.30
Braddock Road	Landover	14.01	6.00
Braddock Road	Loudoun Gateway	29.61	6.00
Braddock Road	McLean	14.18	6.00
Braddock Road	McPherson Square	7.50	3.80
Braddock Road	Medical Center	14.92	6.00
Braddock Road	Metro Center	7.20	3.70
Braddock Road	Minnesota Ave	10.17	4.85
Braddock Road	Morgan Boulevard	14.00	6.00
Braddock Road	Mt Vernon Sq 7th St-Convention Center	7.67	3.85
Braddock Road	Navy Yard-Ballpark	6.85	3.55
Braddock Road	Naylor Road	9.65	4.65
Braddock Road	New Carrollton	15.46	6.00
Braddock Road	NoMa-Gallaudet U	8.40	4.15
Braddock Road	North Bethesda	18.52	6.00
Braddock Road	Pentagon	4.37	2.55
Braddock Road	Pentagon City	3.82	2.35
Braddock Road	Potomac Ave	7.61	3.85
Braddock Road	Potomac Yard	1.40	2.00
Braddock Road	Reston Town Center	22.57	6.00
Braddock Road	Rhode Island Ave-Brentwood	9.48	4.60
Braddock Road	Rockville	21.48	6.00
Braddock Road	Ronald Reagan Washington National Airport	2.91	2.00
Braddock Road	Rosslyn	6.47	3.40
Braddock Road	Shady Grove	24.14	6.00
Braddock Road	Shaw-Howard U	8.15	4.05
Braddock Road	Silver Spring	14.42	6.00
Braddock Road	Smithsonian	6.53	3.40
Braddock Road	Southern Avenue	8.42	4.15
Braddock Road	Spring Hill	15.98	6.00
Braddock Road	Stadium-Armory	8.26	4.10
Braddock Road	Suitland	10.88	5.15
Braddock Road	Takoma	13.16	6.00
Braddock Road	Tenleytown-AU	11.39	5.35
Braddock Road	Twinbrook	19.60	6.00
Braddock Road	Tysons	14.66	6.00
Braddock Road	U Street/African-Amer Civil War Memorial/Cardozo	8.47	4.20
Braddock Road	Union Station	7.73	3.90
Braddock Road	Van Dorn Street	4.35	2.55
Braddock Road	Van Ness-UDC	10.59	5.05
Braddock Road	Vienna/Fairfax-GMU	15.94	6.00
Braddock Road	Virginia Square-GMU	7.37	3.75
Braddock Road	Washington Dulles International Airport	27.31	6.00
Braddock Road	Waterfront	6.39	3.35
Braddock Road	West Falls Church	11.92	5.55
Braddock Road	West Hyattsville	12.90	5.95
Braddock Road	Wheaton	17.55	6.00
Braddock Road	Wiehle-Reston East	21.46	6.00
Braddock Road	Woodley Park-Zoo/Adams Morgan	9.31	4.50
Branch Ave	Addison Road-Seat Pleasant	10.69	5.10
Branch Ave	Anacostia	5.97	3.20
Branch Ave	Archives-Navy Memorial-Penn Quarter	8.72	4.30
Branch Ave	Arlington Cemetery	11.05	5.20
Branch Ave	Ashburn	37.83	6.00
Branch Ave	Ballston-MU	13.69	6.00
Branch Ave	Benning Road	9.67	4.65
Branch Ave	Bethesda	16.28	6.00
Branch Ave	Braddock Road	12.17	5.65
Branch Ave	Brookland-CUA	11.26	5.30
Branch Ave	Capitol Heights	10.23	4.90
Branch Ave	Capitol South	8.37	4.15
Branch Ave	Cheverly	11.24	5.30
Branch Ave	Clarendon	12.79	5.90
Branch Ave	Cleveland Park	12.30	5.70
Branch Ave	College Park-U of Md	15.44	6.00
Branch Ave	Columbia Heights	11.12	5.25
Branch Ave	Congress Heights	4.91	2.75
Branch Ave	Court House	12.37	5.75
Branch Ave	Crystal City	10.41	4.95
Branch Ave	Deanwood	10.44	5.00
Branch Ave	Downtown Largo	13.14	6.00
Branch Ave	Dunn Loring-Merrifield	20.14	6.00
Branch Ave	Dupont Circle	10.49	5.00
Branch Ave	East Falls Church	16.10	6.00
Branch Ave	Eastern Market	8.42	4.15
Branch Ave	Eisenhower Avenue	13.39	6.00
Branch Ave	Farragut North	10.01	4.80
Branch Ave	Farragut West	10.01	4.80
Branch Ave	Federal Center SW	8.31	4.10
Branch Ave	Federal Triangle	9.02	4.40
Branch Ave	Foggy Bottom-GWU	10.47	5.00
Branch Ave	Forest Glen	17.49	6.00
Branch Ave	Fort Totten	12.56	5.80
Branch Ave	Franconia-Springfield	19.55	6.00
Branch Ave	Friendship Heights	14.67	6.00
Branch Ave	Gallery Pl-Chinatown	9.01	4.40
Branch Ave	Georgia Ave-Petworth	11.66	5.45
Branch Ave	Glenmont	20.74	6.00
Branch Ave	Greenbelt	17.78	6.00
Branch Ave	Greensboro	21.49	6.00
Branch Ave	Grosvenor-Strathmore	19.35	6.00
Branch Ave	Herndon	30.20	6.00
Branch Ave	Huntington	13.82	6.00
Branch Ave	Hyattsville Crossing	14.14	6.00
Branch Ave	Innovation Center	31.92	6.00
Branch Ave	Judiciary Square	9.04	4.40
Branch Ave	King St-Old Town	12.73	5.90
Branch Ave	L'Enfant Plaza	8.27	4.10
Branch Ave	Landover	12.78	5.90
Branch Ave	Loudoun Gateway	35.91	6.00
Branch Ave	McLean	20.24	6.00
Branch Ave	McPherson Square	9.67	4.65
Branch Ave	Medical Center	17.25	6.00
Branch Ave	Metro Center	9.26	4.50
Branch Ave	Minnesota Ave	9.78	4.70
Branch Ave	Morgan Boulevard	11.94	5.60
Branch Ave	Mt Vernon Sq 7th St-Convention Center	9.48	4.60
Branch Ave	Navy Yard-Ballpark	7.04	3.60
Branch Ave	Naylor Road	3.06	2.00
Branch Ave	New Carrollton	14.10	6.00
Branch Ave	NoMa-Gallaudet U	9.69	4.70
Branch Ave	North Bethesda	20.71	6.00
Branch Ave	Pentagon	9.96	4.80
Branch Ave	Pentagon City	10.32	4.95
Branch Ave	Potomac Ave	8.45	4.20
Branch Ave	Potomac Yard	11.24	5.30
Branch Ave	Reston Town Center	28.89	6.00
Branch Ave	Rhode Island Ave-Brentwood	10.49	5.00
Branch Ave	Rockville	23.79	6.00
Branch Ave	Ronald Reagan Washington National Airport	10.48	5.00
Branch Ave	Rosslyn	11.53	5.40
Branch Ave	Shady Grove	26.42	6.00
Branch Ave	Shaw-Howard U	9.88	4.75
Branch Ave	Silver Spring	15.85	6.00
Branch Ave	Smithsonian	8.74	4.30
Branch Ave	Southern Avenue	3.99	2.40
Branch Ave	Spring Hill	22.13	6.00
Branch Ave	Stadium-Armory	8.78	4.30
Branch Ave	Suitland	1.70	2.00
Branch Ave	Takoma	14.44	6.00
Branch Ave	Tenleytown-AU	13.92	6.00
Branch Ave	Twinbrook	21.79	6.00
Branch Ave	Tysons	20.80	6.00
Branch Ave	U Street/African-Amer Civil War Memorial/Cardozo	10.31	4.90
Branch Ave	Union Station	9.21	4.50
Branch Ave	Van Dorn Street	16.51	6.00
Branch Ave	Van Ness-UDC	12.91	5.95
Branch Ave	Vienna/Fairfax-GMU	22.54	6.00
Branch Ave	Virginia Square-GMU	13.17	6.00
Branch Ave	Washington Dulles International Airport	33.75	6.00
Branch Ave	Waterfront	7.62	3.85
Branch Ave	West Falls Church	18.12	6.00
Branch Ave	West Hyattsville	13.28	6.00
Branch Ave	Wheaton	19.07	6.00
Branch Ave	Wiehle-Reston East	27.76	6.00
Branch Ave	Woodley Park-Zoo/Adams Morgan	11.62	5.45
Brookland-CUA	Addison Road-Seat Pleasant	9.30	4.50
Brookland-CUA	Anacostia	5.98	3.20
Brookland-CUA	Archives-Navy Memorial-Penn Quarter	3.56	2.20
Brookland-CUA	Arlington Cemetery	6.27	3.30
Brookland-CUA	Ashburn	31.33	6.00
Brookland-CUA	Ballston-MU	8.27	4.10
Brookland-CUA	Benning Road	7.01	3.60
Brookland-CUA	Bethesda	8.86	4.35
Brookland-CUA	Braddock Road	10.31	4.90
Brookland-CUA	Branch Ave	11.26	5.30
Brookland-CUA	Capitol Heights	8.35	4.15
Brookland-CUA	Capitol South	4.41	2.55
Brookland-CUA	Cheverly	7.90	3.95
Brookland-CUA	Clarendon	7.26	3.70
Brookland-CUA	Cleveland Park	5.28	2.90
Brookland-CUA	College Park-U of Md	5.64	3.05
Brookland-CUA	Columbia Heights	2.96	2.00
Brookland-CUA	Congress Heights	7.24	3.70
Brookland-CUA	Court House	6.75	3.50
Brookland-CUA	Crystal City	7.11	3.65
Brookland-CUA	Deanwood	6.96	3.60
Brookland-CUA	Downtown Largo	11.80	5.50
Brookland-CUA	Dunn Loring-Merrifield	14.60	6.00
Brookland-CUA	Dupont Circle	4.16	2.45
Brookland-CUA	East Falls Church	10.54	5.00
Brookland-CUA	Eastern Market	4.66	2.65
Brookland-CUA	Eisenhower Avenue	11.61	5.45
Brookland-CUA	Farragut North	3.95	2.40
Brookland-CUA	Farragut West	4.03	2.40
Brookland-CUA	Federal Center SW	4.20	2.50
Brookland-CUA	Federal Triangle	3.74	2.30
Brookland-CUA	Foggy Bottom-GWU	4.51	2.60
Brookland-CUA	Forest Glen	6.29	3.30
Brookland-CUA	Fort Totten	1.35	2.00
Brookland-CUA	Franconia-Springfield	17.33	6.00
Brookland-CUA	Friendship Heights	7.42	3.75
Brookland-CUA	Gallery Pl-Chinatown	3.24	2.10
Brookland-CUA	Georgia Ave-Petworth	2.26	2.00
Brookland-CUA	Glenmont	9.58	4.65
Brookland-CUA	Greenbelt	8.01	4.00
Brookland-CUA	Greensboro	15.37	6.00
Brookland-CUA	Grosvenor-Strathmore	11.77	5.50
Brookland-CUA	Herndon	23.95	6.00
Brookland-CUA	Huntington	12.12	5.65
Brookland-CUA	Hyattsville Crossing	3.80	2.30
Brookland-CUA	Innovation Center	25.64	6.00
Brookland-CUA	Judiciary Square	3.04	2.00
Brookland-CUA	King St-Old Town	10.95	5.20
Brookland-CUA	L'Enfant Plaza	4.09	2.45
Brookland-CUA	Landover	9.42	4.55
Brookland-CUA	Loudoun Gateway	29.46	6.00
Brookland-CUA	McLean	14.03	6.00
Brookland-CUA	McPherson Square	3.70	2.30
Brookland-CUA	Medical Center	9.75	4.70
Brookland-CUA	Metro Center	3.46	2.20
Brookland-CUA	Minnesota Ave	6.44	3.40
Brookland-CUA	Morgan Boulevard	10.59	5.05
Brookland-CUA	Mt Vernon Sq 7th St-Convention Center	3.28	2.10
Brookland-CUA	Navy Yard-Ballpark	4.96	2.80
Brookland-CUA	Naylor Road	8.38	4.15
Brookland-CUA	New Carrollton	10.71	5.10
Brookland-CUA	NoMa-Gallaudet U	1.91	2.00
Brookland-CUA	North Bethesda	13.12	6.00
Brookland-CUA	Pentagon	6.16	3.25
Brookland-CUA	Pentagon City	6.76	3.50
Brookland-CUA	Potomac Ave	5.10	2.85
Brookland-CUA	Potomac Yard	8.91	4.35
Brookland-CUA	Reston Town Center	22.60	6.00
Brookland-CUA	Rhode Island Ave-Brentwood	0.85	2.00
Brookland-CUA	Rockville	16.20	6.00
Brookland-CUA	Ronald Reagan Washington National Airport	7.43	3.75
Brookland-CUA	Rosslyn	5.73	3.10
Brookland-CUA	Shady Grove	18.82	6.00
Brookland-CUA	Shaw-Howard U	3.34	2.15
Brookland-CUA	Silver Spring	4.65	2.65
Brookland-CUA	Smithsonian	4.09	2.45
Brookland-CUA	Southern Avenue	7.97	4.00
Brookland-CUA	Spring Hill	15.91	6.00
Brookland-CUA	Stadium-Armory	5.31	2.90
Brookland-CUA	Suitland	9.57	4.65
Brookland-CUA	Takoma	3.24	2.10
Brookland-CUA	Tenleytown-AU	6.79	3.50
Brookland-CUA	Twinbrook	14.19	6.00
Brookland-CUA	Tysons	14.66	6.00
Brookland-CUA	U Street/African-Amer Civil War Memorial/Cardozo	3.41	2.15
Brookland-CUA	Union Station	2.58	2.00
Brookland-CUA	Van Dorn Street	14.02	6.00
Brookland-CUA	Van Ness-UDC	5.75	3.10
Brookland-CUA	Vienna/Fairfax-GMU	17.08	6.00
Brookland-CUA	Virginia Square-GMU	7.73	3.90
Brookland-CUA	Washington Dulles International Airport	27.55	6.00
Brookland-CUA	Waterfront	4.72	2.70
Brookland-CUA	West Falls Church	12.27	5.70
Brookland-CUA	West Hyattsville	2.68	2.00
Brookland-CUA	Wheaton	7.88	3.95
Brookland-CUA	Wiehle-Reston East	21.49	6.00
